gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
3860648632,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/122881220,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.070695,-119.792392,NA,NA,NA,NA,NA,NA,2022-04-01T13:09:52Z,1,4,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,122881220,,Mart Hughes,2022-06-21T23:53:42Z,CC_BY_NC_4_0,Mart Hughes,Mart Hughes,,,2023-09-13T17:17:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3773474695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114892473,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.715113,-116.7061,4,NA,NA,NA,NA,NA,2022-05-02T14:42:08Z,2,5,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,114892473,,Becky Escalante,2022-05-02T22:02:05Z,CC_BY_NC_4_0,Becky Escalante,Becky Escalante,,,2023-09-13T17:17:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3760301755,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110218525,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.092475,-119.651416,61,NA,NA,NA,NA,NA,2019-04-04T12:09:00Z,4,4,2019,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,110218525,,Jeff Bisbee,2022-04-02T21:28:43Z,CC_BY_NC_4_0,Jeff Bisbee,Jeff Bisbee,,,2023-09-13T17:31:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3760224789,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111256294,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.223428,-119.942757,NA,NA,NA,NA,NA,NA,2022-03-26T14:22:00Z,26,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,111256294,,paulexcoff,2022-04-12T23:30:31Z,CC_BY_4_0,paulexcoff,paulexcoff,,,2023-09-13T17:16:17Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3760135293,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110777520,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.109925,-119.8526,4,NA,NA,NA,NA,NA,2022-03-13T15:07:05Z,13,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,110777520,,Kate Ludwig,2022-04-08T19:44:03Z,CC_BY_NC_4_0,Kate Ludwig,Kate Ludwig,,,2023-09-13T17:16:13Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3759840827,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107158301,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.2236,-119.852233,NA,NA,NA,NA,NA,NA,2022-02-20T15:03:44Z,20,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107158301,,Emma,2022-02-21T02:52:08Z,CC_BY_NC_4_0,Emma,Emma,,,2023-09-13T17:16:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759462496,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112008942,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.715322,-116.706214,NA,NA,NA,NA,NA,NA,2022-04-16T15:45:00Z,16,4,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,112008942,,Chloe and Trevor Van Loon,2022-04-19T03:55:24Z,CC_BY_4_0,Chloe and Trevor Van Loon,Chloe and Trevor Van Loon,,,2023-09-13T17:16:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759122596,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85246037,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,ciliata,VARIETY,Phacelia ciliata var. ciliata,Phacelia ciliata ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.189864,-119.863297,185,NA,NA,NA,NA,NA,2017-04-07T00:00:00Z,7,4,2017,7096475,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,85246037,,andyjones1,2022-04-21T07:32:08Z,CC_BY_NC_4_0,Sarah Wang,Sarah Wang,,,2023-09-13T17:30:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3758955654,7fc39a52-0d5c-40e1-a6a7-c64068a1fa76,a13359ec-994d-4bc8-8f54-0f53364a2083,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,ciliata,VARIETY,Phacelia ciliata var. ciliata,Phacelia ciliata var. ciliata,,US,"UCI Ecological Preserve, NE corner, approx 60m S of E Peltason, Irvine",California,PRESENT,NA,56c3269a-8eb1-42aa-9091-d22acc0d5795,33.64106,-117.84366,5,NA,47,NA,NA,NA,2022-03-12T00:00:00Z,12,3,2022,7096475,2928053,PRESERVED_SPECIMEN,IRVC,,,946,Collector,NA,CC_BY_NC_4_0,,Ron Vanderhoff,,,2023-09-08T21:16:18Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3747336780,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109145043,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.443525,-120.094264,NA,NA,NA,NA,NA,NA,2022-03-12T12:57:00Z,12,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109145043,,gilbertj,2022-03-21T14:43:36Z,CC_BY_NC_4_0,gilbertj,gilbertj,,,2023-09-13T17:17:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747317808,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109015659,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.231232,-119.902453,NA,NA,NA,NA,NA,NA,2022-03-16T12:22:00Z,16,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109015659,,Robin Gwen Agarwal,2022-03-20T03:14:31Z,CC_BY_NC_4_0,Robin Gwen Agarwal,Robin Gwen Agarwal,,,2023-09-13T17:16:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747268564,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108891729,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.542205,-120.918787,3,NA,NA,NA,NA,NA,2022-03-18T10:05:54Z,18,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108891729,,captain_desert_tortoise,2022-03-18T19:29:07Z,CC_BY_NC_4_0,captain_desert_tortoise,captain_desert_tortoise,,,2023-09-13T17:30:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747156582,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109021344,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.521544,-120.085433,NA,NA,NA,NA,NA,NA,2022-03-12T10:24:00Z,12,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109021344,,gilbertj,2022-03-20T04:56:13Z,CC_BY_NC_4_0,gilbertj,gilbertj,,,2023-09-13T17:16:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747074855,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109161307,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.495663,-117.639525,4,NA,NA,NA,NA,NA,2022-03-20T18:00:43Z,20,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109161307,,Eric Koberle,2022-03-21T18:33:45Z,CC_BY_NC_4_0,Eric Koberle,Eric Koberle,,,2023-09-13T17:16:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747064928,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109176738,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.1152,-119.856406,NA,NA,NA,NA,NA,NA,2022-03-17T14:36:00Z,17,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109176738,,gilbertj,2022-03-21T21:50:32Z,CC_BY_NC_4_0,gilbertj,gilbertj,,,2023-09-13T17:31:22Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747057313,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5469408,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.548031,-120.333495,193,NA,NA,NA,NA,NA,2017-03-23T13:59:00Z,23,3,2017,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,5469408,,Allison Gong,2017-03-26T22:30:20Z,CC_BY_4_0,Allison Gong,Allison Gong,,,2023-09-13T17:22:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3747023976,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109145084,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.701708000000004,-120.242044,NA,NA,NA,NA,NA,NA,2022-03-12T14:22:00Z,12,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109145084,,gilbertj,2022-03-21T14:43:43Z,CC_BY_NC_4_0,gilbertj,gilbertj,,,2023-09-13T17:16:17Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3746992959,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109145057,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.461,-120.090422,NA,NA,NA,NA,NA,NA,2022-03-12T13:10:00Z,12,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,109145057,,gilbertj,2022-03-21T14:43:39Z,CC_BY_NC_4_0,gilbertj,gilbertj,,,2023-09-13T17:16:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3743177713,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108455382,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.494732,-117.639112,8,NA,NA,NA,NA,NA,2022-03-09T12:58:00Z,9,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108455382,,James Bailey,2022-03-12T20:39:03Z,CC_BY_NC_4_0,James Bailey,James Bailey,,,2023-09-13T17:15:49Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3743100970,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108630715,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.206719,-119.854325,NA,NA,NA,NA,NA,NA,2022-03-14T15:45:09Z,14,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108630715,,Thomas Herman,2022-03-15T02:40:32Z,CC_BY_NC_4_0,Thomas Herman,Thomas Herman,,,2023-09-13T17:16:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3743064466,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108354696,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.495815,-117.639095,13,NA,NA,NA,NA,NA,2022-03-09T13:10:31Z,9,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108354696,,James Bailey,2022-03-11T08:35:28Z,CC_BY_NC_4_0,James Bailey,James Bailey,,,2023-09-13T17:33:20Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3743056716,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108522282,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.641074,-117.843625,4,NA,NA,NA,NA,NA,2022-03-12T11:08:00Z,12,3,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108522282,,Ron Vanderhoff,2022-03-13T18:09:32Z,CC_BY_NC_4_0,Ron Vanderhoff,Ron Vanderhoff,,,2023-09-13T17:34:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3712710899,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108096373,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.734454,-119.390184,31,NA,NA,NA,NA,NA,2020-04-19T14:50:00Z,19,4,2020,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,108096373,,Amelia Ryan,2022-03-07T08:08:33Z,CC_BY_NC_4_0,Amelia Ryan,Amelia Ryan,,,2023-09-13T17:15:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698390918,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107162581,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.972963,-121.837088,4,NA,NA,NA,NA,NA,2022-02-20T15:31:30Z,20,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107162581,,Cat Chang,2022-02-21T04:13:08Z,CC_BY_NC_4_0,Cat Chang,Cat Chang,,,2023-09-13T17:16:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698369564,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107010909,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.977631,-121.853389,4,NA,NA,NA,NA,NA,2022-02-18T11:51:20Z,18,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107010909,,Ken-ichi Ueda,2022-02-19T02:21:55Z,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2023-09-13T17:31:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698359781,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107162279,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.970567,-121.832887,8,NA,NA,NA,NA,NA,2022-02-20T14:37:46Z,20,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107162279,,Cat Chang,2022-02-21T04:19:15Z,CC_BY_NC_4_0,Cat Chang,Cat Chang,,,2023-09-13T17:15:47Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698312590,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107010891,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.979805,-121.857324,4,NA,NA,NA,NA,NA,2022-02-18T11:15:30Z,18,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107010891,,Ken-ichi Ueda,2022-02-19T02:21:35Z,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2023-09-13T17:17:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698286791,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107219389,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.971989,-121.860764,52,NA,NA,NA,NA,NA,2022-02-21T11:44:00Z,21,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107219389,,alicecaste,2022-02-22T00:26:32Z,CC_BY_NC_4_0,alicecaste,alicecaste,,,2023-09-13T17:15:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698128462,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107023700,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.979478,-121.857369,107,NA,NA,NA,NA,NA,2022-02-18T11:19:00Z,18,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,107023700,,Ethan,2022-02-19T08:05:50Z,CC_BY_NC_4_0,Ethan,Ethan,,,2023-09-13T17:16:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3499393959,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106701955,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.962987,-121.830898,4,NA,NA,NA,NA,NA,2022-02-13T13:08:50Z,13,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,106701955,,dday81,2022-02-13T21:12:26Z,CC_BY_NC_4_0,dday81,dday81,,,2023-09-13T17:31:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3499341228,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106778589,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.956473,-121.868118,140,NA,NA,NA,NA,NA,2022-02-14T13:09:00Z,14,2,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,106778589,,Ken-ichi Ueda,2022-02-19T04:40:52Z,CC_BY_NC_4_0,alicecaste,alicecaste,,,2023-09-13T17:32:44Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3466383434,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105743518,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.974142,-121.832008,4,NA,NA,NA,NA,NA,2022-01-28T16:27:59Z,28,1,2022,2928053,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,105743518,,dday81,2022-01-29T00:28:57Z,CC_BY_NC_4_0,dday81,dday81,,,2023-09-13T17:33:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3465134333,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,92BF5CAA-8466-4C73-9045-AA46BA7E28AE,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,Benth.,US,Alpine. Lower east slope of Lawson Peak on trail about 615 ft. from trail head. A few feet below trail (old bulldozed road) growing in disturbed soil).,California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,32.715,-116.70611,NA,NA,671,NA,NA,NA,2021-04-15T00:00:00Z,15,4,2021,2928053,2928053,PRESERVED_SPECIMEN,SD,,SD00059583,s.n.,,NA,CC_BY_NC_4_0,,Becky Escalante; Jon P. Rebman,,,2023-09-09T00:10:30Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3398970410,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22906078,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,ciliata,VARIETY,Phacelia ciliata var. ciliata,Phacelia ciliata ciliata,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.009675,-119.515336,NA,NA,NA,NA,NA,NA,2019-04-04T07:40:00Z,4,4,2019,7096475,2928053,HUMAN_OBSERVATION,iNaturalist,Observations,22906078,,andyjones1,2021-04-21T17:16:36Z,CC0_1_0,Henry Fabian,Henry Fabian,,,2023-09-13T17:04:06Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3125142864,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,9DA6AFEC-95A0-4564-B8F9-990109A1EFD9,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,,SPECIES,Phacelia ciliata Benth.,Phacelia ciliata,Benth.,US,Gavilan Hills: Cajalco Rd. at prominent bend in road south of Lake Mathews,California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.81806,-117.42944,NA,NA,450,NA,NA,NA,2005-03-06T00:00:00Z,6,3,2005,2928053,2928053,PRESERVED_SPECIMEN,SD,,SD00036740,3690,,NA,CC_BY_NC_4_0,,D.E. Bramlet,,,2023-09-09T00:10:24Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
