x,y,month,year,aet,ppt,tmean,tdiff,presence
-114.4050381188296,32.88895577382453,5,2021,0,0,26.41,17.1,0
-114.4319294435907,34.3679786356857,5,2021,0,0,26.15,15.93,0
-119.15673520411814,38.294112050808096,5,2021,29.489999771118164,21.81999969482422,8.08,15.29,0
-120.36146655341597,41.77922773984825,5,2021,43.7400016784668,16.270000457763672,10.88,15.82,0
-115.4107736648952,34.48361133215849,5,2021,0,0,24.4,14.43,0
-122.49394860697215,40.7385334715932,5,2021,100.41999816894533,0.6299999952316284,18.88,15.37,0
-118.210160572527,36.49239329181357,5,2021,55.040000915527344,1.3600000143051147,3.47,12.5,0
-120.42600573284264,40.28675921560651,5,2021,45.86000061035156,10.359999656677246,14.21,18.14,0
-118.73723053784478,34.76597024215016,5,2021,0,0.05000000074505806,17.45,12,0
-118.25049755966864,37.584181077114735,5,2021,24.079999923706055,8.039999961853027,1.54,7.72,0
-120.78097121968932,37.63527459416085,5,2021,53.09000015258789,0,20.06,17.56,0
-123.35984926428,40.36205492493763,5,2021,102.62999725341795,1.190000057220459,13.51,16.99,0
-115.6043912031752,33.62846720475511,5,2021,0,0,23.81,17.33,0
-121.4236738814799,39.56876084448482,5,2021,90.62000274658205,0.44999998807907104,19.36,15.23,0
-117.34963818017138,35.67489701907576,5,2021,0,0,24.42,16.61,0
-118.694204418227,34.47823306720626,5,2021,2.359999895095825,0.07000000029802322,17.29,14.02,0
-119.5789290028676,41.60443412890102,5,2021,42.70000076293945,11.670000076293944,9.64,15.86,0
-122.4078963677366,41.40543832566879,5,2021,22.290000915527344,5.099999904632568,13.72,15.96,0
-119.62195512248536,34.44865260996904,5,2021,52.47999954223633,0.6700000166893005,15.58,8.39,0
-123.30875574723387,41.063918501202664,5,2021,100.41000366210938,3.5799999237060547,14.33,16.26,0
-120.98803442034988,36.043308168303,6,2021,33.439998626708984,0,21.63,21.46,0
-120.93963003577989,41.8168755945138,6,2021,15.699999809265137,2.119999885559082,18.19,19.09,0
-118.9819415931709,38.17310108938309,6,2021,8.920000076293945,10.18000030517578,16.56,14.5,0
-121.4478760737649,41.14997074043822,6,2021,47.84000015258789,3.25,19.67,19.9,0
-116.81181168494916,33.71720857646679,6,2021,41.97999954223633,0.4399999976158142,24.37,15.26,0
-117.91435600015475,38.393609952424214,6,2021,31.799999237060547,6.389999866485596,19.01,15.78,0
-119.06530469993037,36.218101779250226,6,2021,0,0,26.73,17.23,0
-119.23472004592536,37.36905047902583,6,2021,69.87000274658203,1.5700000524520874,18.4,13.92,0
-122.24654841916994,39.205727960209806,6,2021,2.049999952316284,0,24.79,18.51,0
-121.43443041138434,39.864565416857054,6,2021,76.06999969482422,5.349999904632568,22.66,13.46,0
-119.18093739640314,38.000996610911976,6,2021,53.7400016784668,13.399999618530272,13.65,10.94,0
-116.38692875372357,36.589202060953575,6,2021,0,0.05000000074505806,29.73,18.31,0
-122.85698149124718,42.10999103440993,6,2021,30.610000610351563,27.860000610351563,18.32,13.89,0
-120.40449267303374,39.775824045145384,6,2021,66.1500015258789,2.609999895095825,18.1,21.31,0
-119.53321375077373,37.5761136796864,6,2021,68.98999786376953,4.329999923706055,14.03,12.44,0
-120.9934126853021,39.53649125477149,6,2021,84.19000244140625,2.2799999713897705,21.76,14.04,0
-121.26501506538932,41.86796911155992,6,2021,15.489999771118164,1.950000047683716,18.41,19.14,0
-121.57964356509436,39.72204139562316,6,2021,95,2.299999952316284,24.83,15.72,0
-118.34192806385644,37.85847258967808,6,2021,27.1200008392334,12.800000190734863,14.18,10.96,0
-121.06601926215713,36.844669646184144,6,2021,18.559999465942383,0,23.06,17.07,0
-115.81414353631187,35.68296441650409,6,2021,0,2.9800000190734863,28.47,15.14,0
-120.73794510007154,37.07055677417749,6,2021,27.440000534057617,0,24.15,19.37,0
-115.2709387761374,34.58848749872682,6,2021,0,3.799999952316284,31.18,13.87,0
-120.17322728008818,40.56642899312209,6,2021,0,1.7200000286102295,20.13,19.52,0
-123.7201930160789,41.60981239385324,6,2021,85.45999908447266,109.66000366210938,17.72,12.88,0
-116.81987908237748,34.82513115662461,6,2021,0,0.4000000059604645,29.82,15.85,0
-118.4306694355681,37.03559805198804,6,2021,27.68000030517578,2.1500000953674316,8.6,9.62,0
-115.61245860060352,34.058728400932914,6,2021,0,0.12999999523162842,31.28,15.25,0
-119.8639770453354,40.41583757445986,6,2021,0,1.4500000476837158,22.86,18.54,0
-118.20747144005088,34.20663068711903,6,2021,0,0.07999999821186066,21.43,12.28,0
-116.62357241162135,34.5831092337746,6,2021,0,1.2400000095367432,27.74,14.44,0
-119.89624663504873,39.17883663544869,6,2021,61.720001220703125,1.9800000190734863,14.66,13.93,0
-117.3066120605536,36.86349357351692,6,2021,0,0,34.82,16.59,0
-119.21589611859258,38.70554931965312,6,2021,15.770000457763672,8.050000190734863,18.59,19.4,0
-119.92044882733371,39.0847169987848,6,2021,73.66999816894531,1.9700000286102295,15.88,15.86,0
-123.79548872541,41.679729838232134,6,2021,152.5,100.8499984741211,17.51,13.68,0
-115.91095230545189,32.99652107286897,6,2021,0,0,31.6,17.98,0
-119.28581356297148,38.23226200385754,6,2021,20.020000457763672,6.039999961853027,17.07,18.57,0
-117.26089680845972,33.73065423884734,6,2021,31.969999313354492,0.1899999976158142,23.36,17.14,0
-119.7483443488626,37.110893761319154,6,2021,46.0099983215332,0,26.4,17.69,0
-124.11280635759113,41.8168755945138,7,2021,103.5199966430664,0.15000000596046448,14.76,6.65,0
-115.70388910479132,35.92767547183021,7,2021,0,34.66999816894531,31.57,13.63,0
-116.9247552489458,34.64764841320127,7,2021,0,13.93000030517578,27.52,12.13,0
-120.64382546340764,35.62111436955354,7,2021,10.550000190734863,0,23.31,21.33,0
-122.91076414076942,39.82422842971538,7,2021,0,0,24.26,13.62,0
-116.5617223646708,35.4221185663213,7,2021,0,12.68000030517578,29.81,12.34,0
-121.35106730462488,41.38930353081212,7,2021,49.18000030517578,1.940000057220459,23.27,19.64,0
-115.48875850670242,33.480564918568994,7,2021,0,18.799999237060547,32.33,12.65,0
-122.85967062372328,42.04814098745937,7,2021,69.160003662109375,11.260000228881836,19.85,9.2,0
-117.39535343226528,36.81508918894692,7,2021,0,14.270000457763672,26.44,12.11,0
-118.80445884974756,36.5461759413358,7,2021,0,4.869999885559082,27.5,12.09,0
-124.09936069521058,40.3539875275093,7,2021,135.88999938964844,4.670000076293945,22.99,15.22,0
-115.51296069898744,34.17436109740569,7,2021,0,27.1299991607666,32.86,12.26,0
-121.63073708214048,37.65409852149362,7,2021,15.039999961853027,0,23.69,14.32,0
-120.79172774959376,37.22921559026805,7,2021,8.65999984741211,0,26.64,20.27,0
-119.42027018677705,38.40974474728088,7,2021,56.25,39.41999816894531,18.08,14.87,0
-120.64920372835986,35.40867290394075,7,2021,42.279998779296875,0.2800000011920929,23.21,19.4,0
-119.78330307105205,35.40329463898853,7,2021,0,0.47999998927116394,29.43,17.28,0
-117.75031891911196,38.25377506366643,7,2021,0,26.200000762939453,26.42,16.38,0
-119.59506379772426,38.53075570870588,7,2021,89.029998779296875,34.90999984741211,19.91,16.59,0
-124.02675411835556,40.42928323684041,7,2021,107.16999816894533,4.320000171661377,18.53,12.04,0
-119.25623310573424,36.911897958086925,7,2021,45.90999984741211,0.2800000011920929,30.33,14.68,0
-122.49125947449606,38.67059059746367,7,2021,12.979999542236328,0,23.62,18.81,0
-115.39463887003852,33.453673593807885,7,2021,0,16.520000457763672,32.48,12.45,0
-115.623215130508,34.24965680673681,7,2021,0,21.719999313354492,34.73,12.35,0
-120.73525596759542,35.795907980500765,7,2021,36.709999084472656,0,24.26,24.11,0
-115.2655605111852,33.32459523495454,7,2021,0,13.210000038146973,33.72,12.18,0
-118.53285646966032,37.03828718446415,7,2021,25.979999542236328,8.210000038146973,12.94,10.23,0
-120.68685158302544,38.36402949518699,7,2021,91.5999984741211,0.05000000074505806,27.22,16.44,0
-121.86738074003826,39.09278439621313,7,2021,0,0,25.94,20.08,0
-114.92941895167128,33.736032503799564,7,2021,0,8.529999732971191,35.52,12.64,0
-118.95236113593369,36.33911274067523,7,2021,0,0.6899999976158142,30.6,13.95,0
-120.04145978875871,42.19604327364549,7,2021,0.550000011920929,2.450000047683716,22.31,18.6,0
-117.01349662065748,36.36600406543634,7,2021,0,21.13999938964844,33.59,13.33,0
-121.81090895803992,37.24803951760083,7,2021,71.589996337890625,0.05999999865889549,21.06,14.61,0
-121.96956777413048,38.12469670481309,7,2021,19.729999542236328,0,22.72,16.56,0
-114.97513420376518,33.932339174555686,7,2021,0,12.729999542236328,35.14,12.23,0
-119.25354397325812,34.95689864795406,7,2021,0,0.14000000059604645,28.24,13.82,0
-118.4091563757592,38.11394017490864,7,2021,7.679999828338623,25.18000030517578,25.4,15.71,0
-118.427980303092,34.37604603311404,7,2021,31.709999084472656,0.2199999988079071,25.39,14.41,0
-118.77218926003422,36.19927785191745,8,2021,0,0.01999999955296516,27.16,12.2,0
-122.49394860697215,38.20268154662031,8,2021,4.820000171661377,0.00999999977648258,20.2,16.71,0
-116.51869624505302,32.609285996308955,8,2021,0,4.789999961853027,24.87,15.1,0
-120.62500153607486,40.49382241626708,8,2021,31.43000030517578,3.1700000762939453,19.35,16,0
-118.78294578993868,37.30988956455138,8,2021,17.1299991607666,2,10.59,11.22,0
-124.30911302834726,40.375500587318186,8,2021,90.6500015258789,0.4300000071525574,18.09,11.41,0
-122.1174700603166,38.54689050356255,8,2021,0,0,23.72,17.79,0
-117.5916601030214,34.3679786356857,8,2021,6.639999866485596,0.28999999165534973,23,10.96,0
-123.63682990931945,39.89145674161816,8,2021,97.44000244140624,0.02999999932944774,22.71,18.74,0
-124.0590237080689,40.431972369316526,8,2021,4.71999979019165,0.07999999821186066,20.12,13.22,0
-123.75515173826834,40.657859497309865,8,2021,109.06999969482422,0.5699999928474426,20.36,13.99,0
-120.13557942542262,36.68601083009358,8,2021,0,0,26.69,18.98,0
-121.39140429176656,36.035240770874665,8,2021,0,0,23.1,16.01,0
-118.05956915386476,34.8466442164335,8,2021,9.270000457763672,0.01999999955296516,27.73,18.12,0
-119.008832917932,37.094758966462486,8,2021,16.690000534057617,0.6600000262260437,13.39,13.02,0
-116.95971397113526,34.529326584252374,8,2021,0,0.6600000262260437,28.47,15.43,0
-120.12213376304209,35.16127271613851,8,2021,0,0,25.26,18.31,0
-117.77721024387309,36.61340425323858,8,2021,0,3.930000066757202,25.48,14.58,0
-118.46562815775756,35.33337719460963,8,2021,0,0,24.49,13.61,0
-119.06261556745424,34.324952516067924,8,2021,18.559999465942383,0.07000000029802322,21.2,11.57,0
-116.14490683087357,35.59960130974464,8,2021,0,0.15000000596046448,35.36,16.06,0
-123.97566060130946,40.241043963512624,8,2021,78.029998779296875,0,21.29,16.33,0
-116.98122703094415,35.3253097971813,8,2021,0,0.01999999955296516,28.3,15.73,0
-117.4222447570264,33.66880419189678,8,2021,0,0.4300000071525574,25.74,13.55,0
-115.90826317297577,33.8167064780829,8,2021,0,7.449999809265137,26.86,14.27,0
-123.16623172599998,39.69515007086205,8,2021,0,0,24.67,22.03,0
-119.14328954173756,35.551196925174644,8,2021,0,0,28.77,16.38,0
-121.65493927442546,37.96334875624642,8,2021,0.4900000095367432,0,23.89,17.49,0
-117.24207288112694,34.131334977787915,8,2021,0.1899999976158142,0,26.85,14.63,0
-122.88387281600828,39.81078276733483,8,2021,21.15999984741211,0,24.68,14.76,0
-115.69582170736298,33.49669971342566,8,2021,0,4.070000171661377,32.45,14.23,0
-116.79029862514024,32.70340563297285,8,2021,20.709999084472656,4.269999980926514,24.4,11.88,0
-121.08484318948987,39.85649801942872,8,2021,0,0.03999999910593033,22.38,13.39,0
-122.47512467963941,40.76811392883043,8,2021,0,0.00999999977648258,24.86,13.37,0
-114.7411796783435,34.11788931540736,8,2021,0,9.890000343322754,34.24,13.9,0
-116.04540892925743,35.08328787433129,8,2021,0,2.0399999618530273,34.78,18.43,0
-123.11513820895388,42.12074756431438,8,2021,28.350000381469727,4.989999771118164,21.23,16.13,0
-124.16389987463724,41.85452344917936,8,2021,69,0.33000001311302185,14.8,7.29,0
-121.0176148775871,36.922654487991366,8,2021,0.01999999955296516,0,25.84,16.62,0
-114.29747281978514,33.15249075648343,8,2021,0,40.2400016784668,33.43,13.14,0
-123.84927137493224,41.92713002603437,9,2021,72.05999755859375,120.5,17.32,16.38,0
-121.68183059918658,36.55155420628802,9,2021,8.40999984741211,0.27000001072883606,18.32,12.81,0
-114.6228578493946,34.51588092187182,9,2021,0,3.0399999618530273,30.57,13.53,0
-121.23543460815212,35.86044715992743,9,2021,0,0.00999999977648258,20.63,17.49,0
-121.3994716891949,39.88876760914206,9,2021,21.56999969482422,23.299999237060547,20.62,12.93,0
-122.9806815851483,41.63670371861435,9,2021,0,18.790000915527344,18.33,17.02,0
-122.10940266288826,38.91530165278979,9,2021,2.950000047683716,1.4500000476837158,23.61,18.98,0
-121.36451296700544,37.76435295301418,9,2021,6.199999809265137,0.25999999046325684,22.87,18.4,0
-117.36308384255194,33.241232128195094,9,2021,3.0799999237060547,1.9299999475479128,20.21,7.92,0
-119.83439658809816,41.674351573279914,9,2021,3.5899999141693115,32.290000915527344,14.99,18.46,0
-120.15709248523152,41.074675031107105,9,2021,38.68000030517578,52.70000076293945,14.1,14.58,0
-118.8851328240309,37.39325267131083,9,2021,17.93000030517578,2.609999895095825,9.47,11.26,0
-116.54827670229024,34.25503507168903,9,2021,0,2.940000057220459,23.81,10.86,0
-119.71069649419704,37.56535714978195,9,2021,13.210000038146973,0.949999988079071,20.22,15.21,0
-119.62464425496148,40.60138771531153,9,2021,3.859999895095825,9.699999809265137,19.72,19.49,0
-120.6814733180732,37.49006144045084,9,2021,0,0.00999999977648258,23.45,17.76,0
-116.63163980904967,34.49167872958682,9,2021,0,3.5899999141693115,26.8,14.13,0
-121.69796539404324,40.803072651019875,9,2021,38.83000183105469,36.47999954223633,18.55,16.98,0
-123.60187118713,39.09009526373702,9,2021,0,26.559999465942383,17.97,13.73,0
-119.93120535723816,38.92874731517035,9,2021,3.859999895095825,6.349999904632568,14.07,12.17,0
-118.89588935393536,34.20931981959514,9,2021,9.31999969482422,0,19.64,11.82,0
-120.966521360541,42.706978444106625,9,2021,18.479999542236328,35.59000015258789,12.28,20.47,0
-116.76878556533136,36.029862505922445,9,2021,1.7100000381469729,0.9300000071525574,34.26,15.39,0
-122.1927657696477,40.208774373799294,9,2021,24.979999542236328,8.319999694824219,24.38,17.94,0
-119.63002251991372,37.084002436558045,9,2021,0.20999999344348907,0.6700000166893005,25.26,17.36,0
-119.28581356297148,41.090809825963774,9,2021,3.369999885559082,20.450000762939453,16.08,15.22,0
-120.90198218111432,37.067867641701376,9,2021,0,0.10999999940395357,23.95,18.74,0
-119.97154234437984,37.527709295116395,9,2021,17.639999389648438,0.4600000083446502,22.93,16.12,0
-121.76250457346993,42.80916547819885,9,2021,21.010000228881836,30.489999771118164,12.33,24.31,0
-120.97458875796931,37.83695952986919,9,2021,0,0.1599999964237213,22.87,17.9,0
-120.00112280161706,38.36940776013921,9,2021,8.0600004196167,4.139999866485596,15.3,13.49,0
-119.9392727546665,40.41045930950764,9,2021,0,13.75,16.99,17.67,0
-116.79298775761636,32.92122536353786,9,2021,0,4.860000133514404,22.93,12.54,0
-115.97818061735468,33.91889351217513,9,2021,0,5.010000228881836,26.13,14.9,0
-122.24654841916994,40.27331355322596,9,2021,0,10.720000267028809,24.5,18.27,0
-122.05293088088992,38.92336905021813,9,2021,0,1.0800000429153442,23.53,19.72,0
-118.9066458838398,34.147469772644584,9,2021,13.899999618530272,0,19.85,11.5,0
-119.75103348133872,39.359008511348144,9,2021,3.900000095367432,1.0399999618530271,18.95,18.67,0
-119.78061393857594,35.98414725382855,9,2021,0.1599999964237213,0,24.9,18.15,0
-116.38961788619967,35.58077738241187,9,2021,0,1.8200000524520872,28.15,13.89,0
-116.6343289415258,36.61340425323858,10,2021,0,5.130000114440918,16.75,16.07,0
-120.68416245054932,38.805047221269234,10,2021,14.420000076293944,312.0899963378906,14.34,10.6,0
-119.51707895591704,36.672565167713024,10,2021,0,33.849998474121094,17.14,14.85,0
-118.51403254232756,34.29268292635459,10,2021,0,22.200000762939453,18.98,13.52,0
-117.04845534284694,34.298061191306815,10,2021,0.00999999977648258,32.869998931884766,10.1,14.12,0
-121.77863936832658,38.00637487586419,10,2021,1.5399999618530271,136.5399932861328,17.08,13.18,0
-122.71176833753718,38.404366482328655,10,2021,14.5600004196167,320.70001220703125,15.52,14.48,0
-116.45415706562636,33.03416892753454,10,2021,0,24.18000030517578,14.82,15.31,0
-121.00954748015876,36.83660224875581,10,2021,0,37.63999938964844,16.92,13.48,0
-122.00452649631993,37.25341778255305,10,2021,0,130.3000030517578,16.57,12.91,0
-118.18595838024198,36.48701502686135,10,2021,1.649999976158142,46.9900016784668,3.72,12.26,0
-116.55096583476636,34.34915470835293,10,2021,0,10.380000114440918,17.03,14.39,0
-121.99376996641548,37.27761997483805,10,2021,0,118.19000244140624,16.82,13.15,0
-118.64042176870478,37.898809576819744,10,2021,0.119999997317791,66.43000030517578,8.46,16.22,0
-123.03446423467052,41.23064471472156,10,2021,16.040000915527344,233.5399932861328,7.71,10.1,0
-121.43711954386046,36.521973749050794,10,2021,4.619999885559082,38.5,16.72,15.15,0
-115.74153695945688,33.58813021761345,10,2021,0,2.390000104904175,18.68,15.95,0
-123.05866642695553,41.23333384719767,10,2021,17.440000534057617,217.83999633789065,8.81,10.85,0
-115.63934992536466,35.397916374036306,10,2021,0,16.110000610351563,14.1,13.27,0
-123.45665803341998,38.83462767850645,10,2021,4.150000095367432,309.75,14.61,11.46,0
-119.82901832314596,35.075220476902956,10,2021,2.4700000286102295,44.119998931884766,15.43,12.83,0
-116.54289843733802,35.47859034831964,10,2021,0,5.920000076293945,14.77,12.73,0
-123.771286533125,40.009778570567065,10,2021,16.959999084472656,295.5199890136719,13.4,13.62,0
-119.10564168707202,37.46585924816584,10,2021,10.520000457763672,148.7899932861328,4.52,11.7,0
-121.65493927442546,41.002068454252104,10,2021,10.270000457763672,192.19000244140625,10,14.29,0
-119.0276568452648,36.115914745158,10,2021,0,42.91999816894531,17.13,15.83,0
-120.82937560425933,37.66216591892196,10,2021,0,85.18000030517578,16.73,13.88,0
-120.1059989681854,41.5264492870938,10,2021,0,63.5,8.92,14.61,0
-120.23507732703874,39.926415463807615,10,2021,4.420000076293945,188.1699981689453,7.4,12.42,0
-122.18200923974328,37.18350033817416,10,2021,0,216.47000122070313,15.47,11.47,0
-122.44285508992606,42.17721934631271,10,2021,16.079999923706055,94.29000091552734,7.49,8.79,0
-116.50793971514858,32.6684469107834,10,2021,0,24.649999618530273,14.39,17.31,0
-123.3652275292322,40.75735739892598,10,2021,20.200000762939453,181.25,10.89,12.75,0
-122.32453326097716,41.27098170186323,10,2021,19.559999465942383,236.3800048828125,10.43,11.67,0
-120.8992930486382,37.89612044434364,10,2021,3.1500000953674316,118.23999786376952,16.79,14.3,0
-118.18326924776586,37.078624171605824,10,2021,0,24.360000610351563,10.74,14.99,0
-114.5717643323485,33.48325405104511,10,2021,0,2.2300000190734863,21.47,17.07,0
-123.9353236141678,40.630968172548755,10,2021,32.2599983215332,270.2900085449219,12.59,10.3,0
-120.3937361431293,35.3011076048963,10,2021,0.09000000357627869,68.220001220703125,15.7,17.72,0
-116.8736617318997,33.62846720475511,10,2021,0,27.850000381469727,15.91,15.34,0
-116.96509223608749,36.85273704361248,11,2021,0,0,12.74,11.77,0
-115.63128252793632,34.7982398318635,11,2021,1.6299999952316284,0,14.54,9.95,0
-120.59273194636152,39.47464120782092,11,2021,4.929999828338623,82.13999938964844,6.54,9.77,0
-119.83170745562204,36.629539048095246,11,2021,0,6.099999904632568,12.85,11.83,0
-121.21661068081931,39.26757800716036,11,2021,7.440000057220459,50.84000015258789,12.43,10.22,0
-119.66767037457927,40.76542479635432,11,2021,1.25,11.40999984741211,5.34,9.29,0
-116.90862045408916,36.39827365514968,11,2021,0,0,20.28,15.24,0
-120.64113633093152,35.55388605765076,11,2021,2.819999933242798,3.9600000381469727,13.68,18.37,0
-116.204067745348,36.58651292847747,11,2021,0,0.00999999977648258,14.74,15.61,0
-121.04988446730044,35.64262742936243,11,2021,3.3299999237060547,12.220000267028809,14.76,13.75,0
-114.46957729825628,33.21165167095788,11,2021,0,0,19.14,16.01,0
-122.1658744448866,39.49077600267759,11,2021,5.889999866485596,23.280000686645508,13.08,10.92,0
-123.03984249962276,39.17345837049647,11,2021,5.840000152587891,66.69000244140625,11.33,9.82,0
-122.1416722526016,37.02753065455971,11,2021,23.18000030517578,64,14.41,10.76,0
-114.71159922110628,34.02914794369569,11,2021,0,0,19.49,16.46,0
-116.75802903542692,34.131334977787915,11,2021,3.839999914169311,0,8.14,8.27,0
-121.48283479595436,37.92032263662863,11,2021,0,14.449999809265137,12.71,11.26,0
-120.13557942542262,38.9421929775509,11,2021,3.819999933242798,49.88999938964844,5.27,9.39,0
-122.71445747001329,38.40974474728088,11,2021,3.819999933242798,71.13999938964844,12.71,11.84,0
-119.80212699838484,37.20501339798305,11,2021,2.8299999237060547,15.93000030517578,13.66,10.87,0
-118.82059364460424,37.866539987106414,11,2021,0,13.43000030517578,5.79,12.21,0
-119.40682452439648,36.5945803259058,11,2021,0,5.739999771118164,12.84,11.41,0
-117.14795324446304,35.24463582289796,11,2021,0,0,15.21,13.84,0
-114.5502512725396,34.87353554119461,11,2021,0,0,18.41,18.26,0
-121.1332475740599,38.93950384507479,11,2021,3.690000057220459,39.790000915527344,12.38,10.19,0
-121.9964590988916,40.85416616806599,11,2021,7.71999979019165,137.5800018310547,11.57,10.21,0
-120.92349524092322,35.8765819547841,11,2021,1.1200000047683716,5.150000095367432,13.79,18.19,0
-120.67071678816876,36.013727711065776,11,2021,0,3.809999942779541,12.85,15.04,0
-114.9321080841474,35.37102504927519,11,2021,0,0,16.14,11.84,0
-119.24009831087758,35.212366233184625,11,2021,0,0.3400000035762787,13.36,12.62,0
-119.32346141763703,36.34180187315135,11,2021,0,2.930000066757202,12.75,11.28,0
-121.62535881718824,38.32638164052143,11,2021,5.949999809265137,16.979999542236328,12.15,11.29,0
-122.11478092784048,39.70052833581427,11,2021,6,29.65999984741211,12.84,10.95,0
-122.6687422179194,37.933768299009195,11,2021,21.219999313354492,93.3499984741211,13.91,7.5,0
-116.8521486720908,36.817778321423035,11,2021,0,0,14.55,13.29,0
-119.95809668199928,36.47625849695691,11,2021,0,4.519999980926514,12.74,13,0
-121.87275900499048,37.199635133030824,11,2021,2.4000000953674316,21.65999984741211,14.18,11.43,0
-121.63073708214048,37.78586601282308,11,2021,3.7300000190734863,15.420000076293944,13.26,10.05,0
-116.54289843733802,33.58544108513733,11,2021,0,0,14.32,9.28,0
-120.93963003577989,35.62918176698187,11,2021,5.25,10.93000030517578,13.85,17.35,0
-123.72557128103112,41.82763212441825,12,2021,3.7699999809265137,425.6000061035156,3.28,6.37,0
-118.92546981117258,37.88536391443919,12,2021,0,212.97999572753903,-1.56,10.1,0
-117.40073169721752,37.167365543317494,12,2021,0,38.54999923706055,3.28,8.4,0
-120.20549686980152,40.047426425232615,12,2021,12.539999961853027,192.1300048828125,0.38,9.2,0
-115.5102715665113,36.051375565731334,12,2021,7.320000171661377,96.6999969482422,4.48,9.75,0
-116.276674322203,35.72599053612187,12,2021,5.369999885559082,22.260000228881836,9.64,14.21,0
-118.15368879052863,35.74212533097854,12,2021,10.81999969482422,89.160003662109375,6.44,8.66,0
-115.9163305704041,36.29339748858134,12,2021,0,46.630001068115234,5.93,11.01,0
-121.31341944995934,36.03255163839855,12,2021,13.380000114440918,326.0199890136719,8.82,10.23,0
-115.4833802417502,35.55388605765076,12,2021,0,41.599998474121094,7.79,10,0
-118.08646047862588,35.75019272840687,12,2021,0,65.13999938964844,7.17,8.97,0
-121.8512459451816,37.74821815815751,12,2021,14.800000190734863,168.41000366210938,8.42,7.79,0
-119.47674196877536,37.03021978703582,12,2021,5.510000228881836,223.57000732421875,7.4,8.6,0
-115.71195650221964,34.42982868263626,12,2021,0,17.020000457763672,12.39,13.93,0
-123.40825364885,40.06356122008928,12,2021,7.21999979019165,279.8500061035156,5.47,7.71,0
-123.84389310998,40.67130515969042,12,2021,6.019999980926514,252.1199951171875,7.09,5.98,0
-117.33619251779083,37.21576992788749,12,2021,4.449999809265137,45.029998779296875,0.09,7.89,0
-119.35304187487424,34.558907041489604,12,2021,6.059999942779541,320.5299987792969,7.11,9.36,0
-122.37831591049938,39.859187151904834,12,2021,5.369999885559082,112.27999877929688,7.9,8.31,0
-122.98874898257664,41.241401244626005,12,2021,1.75,297.75,-0.82,6.68,0
-118.476384687662,36.94147841532415,12,2021,4.309999942779541,351.6400146484375,-4.48,8.99,0
-115.1714408745213,33.20089514105343,12,2021,0,11.300000190734863,11.55,12.65,0
-116.7069355183808,33.26274518800399,12,2021,8.380000114440918,148.4199981689453,9.43,9.98,0
-122.3568028506905,42.13150409421882,12,2021,1.4299999475479126,66.7699966430664,1.36,7.75,0
-122.84891409381883,40.7385334715932,12,2021,5.730000019073486,218.0500030517578,3.2,5.83,0
-116.23633733506134,34.03452620864791,12,2021,3.9600000381469727,62.65999984741211,7.63,9.95,0
-119.1701808664987,38.1757902218592,12,2021,11.579999923706056,182.8300018310547,-1.28,11.33,0
-115.58556727584242,35.15320531871018,12,2021,0,30.690000534057617,8.11,10.6,0
-122.36755938059494,40.38894624969875,12,2021,5.929999828338623,144.4600067138672,7.54,9.29,0
-123.21194697809386,38.883032063076456,12,2021,8.420000076293945,278.82000732421875,7.46,7.42,0
-122.83277929896218,39.89414587409428,12,2021,3.0299999713897705,183.47000122070313,4.17,6.47,0
-118.17520185033752,38.51731004632533,12,2021,0,52.29999923706055,1.56,10.35,0
-121.8082198255638,36.62684991561913,12,2021,9.720000267028809,178.9600067138672,10.44,8.26,0
-116.94626830875472,35.89540588211688,12,2021,0,35.16999816894531,7.4,9.14,0
-122.59075737611218,37.99292921348364,12,2021,10.210000038146973,277,9.18,6.09,0
-117.74225152168364,36.640295577999694,12,2021,28.940000534057617,65.23999786376953,8.11,10.98,0
-119.53321375077373,37.49275057292695,12,2021,4.909999847412109,483.3500061035156,-1.18,7.63,0
-123.63951904179557,40.33516360017652,12,2021,6.449999809265137,304.30999755859375,5.53,6.91,0
-114.5529404050157,35.42749683127353,12,2021,0,27.5,11.09,10.44,0
-122.92420980314996,41.70931029546936,12,2021,4.400000095367432,190.75,1,5.63,0
-116.02658500192466,34.25503507168903,1,2022,0,0,11.29,13.01,0
-118.73723053784478,37.438967923404725,1,2022,5.599999904632568,0.03999999910593033,-2.09,8.7,0
-119.93389448971428,35.58077738241187,1,2022,0,0.41999998688697815,9.14,12.93,0
-119.57086160543926,35.879271087260214,1,2022,2.359999895095825,0,8.37,13.39,0
-116.300876514488,35.8281775702141,1,2022,0,2.299999952316284,9.47,14.94,0
-118.4790738201381,34.10175452055069,1,2022,10.630000114440918,4.650000095367432,14.49,10.61,0
-119.36917666973092,36.58651292847747,1,2022,2.180000066757202,0.10999999940395357,9.13,12.27,0
-115.2467365838524,32.821727461921746,1,2022,0,0,13.79,15.97,0
-114.5986556571096,34.93269645566906,1,2022,0,0.8899999856948853,11.76,15.86,0
-120.35339915598765,37.63527459416085,1,2022,7.690000057220459,0.44999998807907104,9.66,11.08,0
-119.71338562667316,37.56535714978195,1,2022,6.820000171661377,1.3799999952316284,6.12,9.08,0
-120.41524920293818,34.507813524443485,1,2022,17.889999389648438,4.760000228881836,13.56,8.12,0
-117.5190535261664,35.39253810908408,1,2022,0,0.17000000178813934,9.49,9.26,0
